feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,label
0.13686789773729702,0.9298498816968792,-0.18055656736993306,0.3044811708272621,-0.7957239377290157,0.0016111082215778496,-0.528736823900765,-0.27799251593948365,0.013369191337318466,0.09172512679078815,1
-0.9624203991272897,0.43877812400794713,-0.23537124909136362,0.13639819476513207,0.40898880362740286,-0.1394571375516199,0.7157838787246454,0.7311070853902097,-0.21435103279291443,-0.31892027823679214,0
0.23527099415175412,-0.30001431273966217,-0.8320864925830868,-0.06328466581969493,-0.1817188900580257,0.3895256100664958,-0.7548308030341494,-0.13869569587155492,0.4843721965555727,-0.36517854777897996,0
0.22419144544484282,-0.49123519776475133,-0.38118076836380466,-0.7234701673779043,1.3102869230091196,-0.3737365890326897,-0.6501734161091696,-0.40192520201576,-0.38714754024340226,-0.13469488922562015,0
0.23386799374951384,-0.4693933509259052,0.4126861160437574,-0.14916158449791686,-0.46141165749841395,-0.7256692490955126,0.010928679109935686,0.02126953701489536,0.7654661755144123,0.04622386773490429,0
0.8874961570292483,-0.7454119491598505,-0.04950415564203869,-0.5253269182937448,-0.15297628754919596,-0.21923722901730303,-0.18508208225685127,-0.4796276963202941,0.2691648016380884,-0.07122270875468469,0
0.3636405982069668,0.05161790615344586,-0.1001767400024937,-0.8570230580244982,0.24682204376243194,0.24350766299018972,-0.41956470142110686,0.49506069193959684,-0.6823791150412162,-0.010934954394539937,1
-0.280984198852428,-0.716365448597045,-0.13560366994508194,-0.6585873944028972,0.09485130603999788,0.8512850761208957,0.03381711503345988,-0.23151087705452547,0.22351207844283913,0.05285999773357747,1
-0.1259360924013171,-0.36653866689308745,0.013881065812750743,-0.21277110638572402,0.7109877796462324,0.2281816817403927,-0.2643353294677443,-0.054001918390478965,-0.3704333521020363,-0.3041455750407475,1
0.3952623918545297,0.2534129519182098,-0.3203628620950995,-0.5671557968611137,0.3886384818839777,-0.14552073163651288,0.27706378916338487,-0.33506294886364824,-0.030181247196169325,-0.3555202983955556,1
-0.8795490567414603,0.45508721918149964,0.35983408526866584,-0.12420965335251911,-0.3654367929756929,-0.8208516144048921,0.1378332746703872,-0.35419252616905356,-0.007889608560497587,-0.2458650540067638,0
0.33353343089133536,-0.9514545907558776,0.47709479044938247,0.272072376179004,0.22360604372741574,-0.3080605616617396,0.23314502177509475,0.8574158043380214,-0.416093017075031,0.08616956961459439,0
0.3412757392363188,-0.13976803124652015,-0.824608487208566,0.6992810460627678,-0.1989560492954207,0.39128944042098873,-0.8616141253581615,0.8987696935629523,-0.17843576401279923,0.27282866173501374,0
-0.5792348778523182,0.30424918968427805,0.0754091031662969,-0.1277353930938847,0.8428961513296518,-0.8240231031830899,0.14935682999600447,0.45532283611498514,-0.014928060818183132,-0.0590853921832959,0
-0.7421474046902934,0.7064919523170257,-0.07134385603673252,-0.613818210205204,0.019063692047467325,0.25635876173619937,0.03429961374033026,-0.1361380505725403,-0.24486251118651337,-0.13964833463918608,0
-0.36914329815163227,-0.04935043557583518,0.6288721087480191,-1.0433174897102713,0.020035728273887728,-0.16387745864820838,0.7279039759184217,0.027746112721901386,0.742462799349977,-1.0619450090227796,1
-0.2725784581147548,0.9384117434353705,0.2297924524170281,0.14002893001884006,0.695266983536969,-0.8206743044115146,-0.0775179040591629,0.033030130893246294,-0.24789774727260466,0.6082888568714702,0
0.14039354083575928,-0.46873490491710545,-0.1693410927226988,1.0173812720105768,0.5270889544694614,0.4754168485018998,0.27964949069544215,-0.531847795512774,-0.21554816875537855,0.2863756834286079,0
-0.1227969730753593,-0.9729825867465622,0.33877851679385856,0.6535919225406287,-0.23372050481295317,-0.4300766924623316,0.4295520963927653,-0.40481328802005634,0.4366559180352061,0.5998680882075189,1
0.9767476761184524,-0.03249427059652765,0.22807651791352768,-0.17878951598429896,0.020541113071939784,0.29673295980161957,0.005092759356036732,1.0991481693352463,-0.4953354653135746,-0.5013342936848955,0
-0.7959103785039439,-0.48777240995996407,-0.4884476933676626,-0.2947899612726078,-1.0894657600974547,-0.3148252134700906,-0.3266423509639445,0.03925701258708814,0.20890029160304072,-0.6201081682038851,1
-0.5822464878103306,0.6474353440463387,0.45002712138203615,0.9011211148952736,-0.10414255154749817,0.7871856187377858,0.09949474720259387,0.9943659592976956,0.5586417328440951,-0.7819523174198831,0
-0.6773809642300075,-0.5344546556377758,0.009313685330677729,0.5271624874520389,0.015273290520308444,-0.018441765422533472,0.634882375157152,-0.354927091073052,0.008757806639109168,0.16181288230455934,1
0.30621665093079686,-0.3787415634173874,-0.16689548017678207,-0.010064551938768738,0.38751163161208513,0.21641881074999697,-0.40435876598976683,-0.5520619928996309,-0.3945510901283251,0.0006242278942433027,0
-0.4934167949204358,0.5824548620382246,-0.07996989387852141,-0.4159787466085624,-0.2990752262582429,-0.7600196425960318,0.20892685160866298,-0.02000936267581646,-0.6298936717026351,0.01431025209389141,0
-0.06737845428738742,0.43028650405072,0.6713110052551766,-0.3699679264826298,0.6575688328604862,-0.1617287362417119,0.09891408392493391,0.04887540121109264,0.7007617080026227,0.07921692339276586,0
-0.5111488159967945,0.11610247331452506,-0.5709507096019233,-0.6554851852206062,-0.7664605267150639,-0.8559850820471107,0.023067529477842463,-0.47918724011328073,-0.04040580647187048,-0.3519295179952233,0
-0.6820608327089606,0.409896123845519,-0.3853921503532826,-0.24042267043636456,0.3517927773216942,0.46457257388434553,0.1855862763245196,-0.4949112747735596,0.3218156377266692,0.3444483333039661,0
-0.7792497176713897,-0.162726272859947,0.13732360180622227,-0.30181021800954533,0.35442978768357014,0.21140928733833073,-1.558428295799563,0.32222601670552115,-0.9568713354307535,0.33178078829569074,1
0.31265917893054684,-0.9893799047706644,-0.07703619921241765,0.596805840374599,-0.04908060560296527,-0.4433071300280562,-0.07367683229142183,0.5299031474668873,0.013123308930793692,-0.057167579936188394,0
-0.7236340973027724,-0.9772897429756149,0.37177675775416846,0.10517968331490646,-0.002963702916615903,0.6830300342016657,0.7775570160295339,0.3066631131643506,-0.14297957574258646,0.7484554967604136,1
-0.606835276639893,0.022443575147373274,0.5915597786658535,0.3594485827641458,-0.6080382903729304,0.07033595165398046,-0.37183608735043655,-0.07950612577717966,0.12002846464835935,0.05007970404531174,0
-0.2625496586780718,-0.8334180405620015,-0.23758755291462424,0.6364768744599554,-0.8480656334157716,0.3650917655648072,-0.928741635797269,0.19129906836173144,-0.4434521631419378,0.4391518788662652,1
0.6419864596958702,-0.8978490396614864,0.04322626200379673,0.12385318923341215,-0.5091396627834257,-0.32728506749879194,0.10360869670547668,0.291784963454652,1.4645481208819306,0.11142916155174336,0
-0.8057974484138775,0.9310332782749466,0.48801876268446287,-0.7784669662546303,-0.6649459306670314,-0.177747387304226,-0.5987138478192832,0.7431996267331923,-0.20510934639016437,0.6910909441965692,0
0.6758898149976078,0.7180052793161171,0.7433912370428154,0.021389859941783447,0.2508998769038195,-0.02804973667045145,0.26921850017726934,0.24167092589028588,-0.061824812946015356,0.25248499073142017,1
-0.8078031842120739,-0.695945545580861,0.8618481378336309,0.35650811485546885,0.16289980682031277,0.06238476052160621,-0.5063365618842955,-0.5136484385377312,0.1616782657401293,-0.6846955620235786,1
0.9529189300267915,-0.998671562819591,-0.3831637994817916,0.6407556701820666,0.957114848531407,-0.8329780383988592,0.813324781150791,-0.10571914542277831,-0.007502543515682403,-0.05670581532136698,0
-0.06269759670459685,0.8833355907795128,0.5402720635127436,-0.8038382895215885,0.2280818056775667,-0.47243509869400546,0.2853942646907869,0.7713981691465259,-0.00020866320631008337,0.18707754298540127,0
0.9535221763806743,-0.44334940335977135,0.20477588911884567,-0.39979674983524505,0.7558196749421592,0.8532341236304944,0.3508916860585145,0.03664271600382273,-0.23094690767714232,-0.31324511157454377,0
0.20969103949009193,-0.628204794289005,0.8554182912733278,0.7072075213645118,-0.031830744394774714,-0.7899652648355618,-1.4160059349544936,-0.5417133301321398,-0.0653101979975597,0.7003445172215007,0
0.47852715879660335,0.38301621566307054,-0.3258281045288904,0.25240772817025087,0.6515904808242162,0.06426815842802408,-0.07122393439442067,-0.654381757119304,-0.6012376541022164,0.20804981720791166,1
-0.9216244154913587,-0.7821925223173476,-0.10045376660046336,0.06126565882665077,-0.02363885784812357,0.33207202467932523,-0.3923437057147226,-0.16779032179158346,0.948091114316572,-0.39989306919288536,1
-0.43438607484718084,-0.4707008039943994,-0.14078771540005106,-0.2946933509892847,0.2223906812036251,0.5111961612210347,-0.24910580929305481,-0.21570717055234262,-0.13949080265151514,0.26491689173747884,1
-0.7596068775736622,0.950189360424093,-0.3696976512550977,-0.18797998298562957,-1.1860969357565077,-0.6908725047474926,-0.05622187800964411,0.4489320866015607,0.1475378916509312,-0.5493842283336497,0
-0.40771960495571014,0.27892554894802046,-0.700128104063971,0.08734004644908437,-0.8264018211264218,0.5329634093584444,0.03194809582508913,-0.803660079617029,-0.48297692942093484,-0.3621556596155614,0
-0.7625445620915119,0.04135558296510711,-0.38659625511171936,-0.7449665041107462,-0.4373312609944226,-0.3422007780702131,-0.35564287780521914,0.5639783124666903,0.052413901413607286,-0.4966286087187762,0
-0.36403364121204795,-0.20416277033012453,-0.16731080297706102,-0.4397785486556921,-0.1500033295058785,0.4377545765706916,0.1261353903060627,1.1428005907640333,0.1879637128837401,-0.4567972549885535,1
-0.17147401097066006,0.549001909768404,0.4048703654072237,0.5399656085712679,0.5470834957219719,-0.5471204765175457,-0.07381870725741875,0.5659059784142263,-0.8423644794369706,-0.24970838051101915,0
-0.8717050073024313,-0.7180850469526125,-0.7134688427134958,-0.4662851149485066,-0.5062285763719031,0.6252849162717175,-0.1172690174543752,-0.4316777906708913,-0.5178028656922473,0.07083358243576515,1
0.3849442387400397,0.9346756040739643,-0.005567813670333554,0.6720371873367135,0.2500083479286513,-0.7158988890325187,-0.31449035379563417,0.5350362560354885,-0.3105413488506887,0.8672860874618545,1
0.1332029084131503,0.7222460161315734,-0.5491447156623733,0.2863066765203951,-0.43060777669932077,-0.2547975664731787,0.5492908241155733,-0.06353358141925847,0.40672612255705354,0.23664529745739973,1
-0.46922101812110917,0.23531396513848657,0.3769328417811504,-0.44409410554275663,-0.11078719910200034,0.2121263090504351,-0.4245364363468302,0.8147500216161643,-0.3886140210775672,-0.1500017884688976,0
0.04649610693339934,-0.9141876191948837,-0.5032795323971188,-1.0716540326193442,0.898459261287464,-0.10216946845152362,-0.22395741920777013,-0.09935753083539933,0.7099319860982178,-0.48255330403220864,0
-0.8121189784831166,0.4017112988954754,0.3397839328825412,-0.21189412427473817,-0.2983354277691549,0.2835291062600912,0.49412028687134846,-0.25695147513995775,-0.38442457983740497,-0.5845478736610136,0
0.15189299111235854,0.8265686817709617,0.5517518833641878,-0.287627997403059,-0.9245653636377256,0.7049760691980731,-0.6849297509764711,0.3897302656295307,0.09171432333376237,0.1439577161076392,1
0.8585923951524281,0.04915413495725196,-0.29218763765566097,0.18279573011231803,-0.8338899464421187,0.2940188743699064,0.7785050207660801,0.4420135987131631,-1.0097700426933607,-0.4921045011364241,1
-0.3628620950973527,-0.29155035634547444,-0.09389746098740345,0.24346865246996632,-0.05332633683011255,-0.2466071935552489,0.2976501538461464,0.5820758831124832,-0.11614700359329867,0.3644649336926197,1
0.3348207599273634,-0.7594453100410608,-1.2895253725947373,-0.4687546930543646,-0.16062946852900475,-0.24428311037731287,0.16639910870222738,0.5068752737491303,0.25333451301419424,-0.3111127358775279,0
-0.7364042751912157,0.5098022082751366,-0.761384045252093,0.2784820602894435,-0.9190883698350061,0.32651864170321426,-0.09422454106503413,-0.5879174939691144,0.14362865623339638,-0.0014380513295004953,0
0.4326544082371311,0.7700437024236124,-0.01829864645812345,-0.04211164826369702,0.20976205421307076,0.4622170109792547,0.24830759924192577,0.5060665949111548,-0.02206985942390312,0.8092296621159872,1
-0.4211878141055978,-0.7994965118483028,0.2855549110649113,-0.2718470148413884,-0.5469475283672025,0.10289840186703998,-0.6532607614613004,-0.48668798377837424,0.11954354018679962,-0.30394372314097706,1
-0.6336172759857663,0.5179691095046839,-0.46665812011346114,-0.017237523044199128,0.03633894955189494,-0.10291701260936881,-0.18877345952964428,0.4273213643562243,0.1712136756434138,-0.11171305609734801,0
0.1730258696201663,-0.965879027481805,1.2321609667576827,0.09691586846420654,0.5660025668386649,-0.28049050156587824,-0.6814704736040048,-0.3958782578217322,-0.13400489169905597,-0.2483041048647585,0
-0.9597849076250129,0.9341098361544391,0.6681930911613968,-0.06002056104805401,0.23073443872056995,-0.02324057801644516,-0.21677716636658378,0.0189980067267575,0.8570257348853659,-0.38397429586840753,0
0.6578800584347262,0.23011604127019236,0.3834952252797756,-0.5130036258128909,-0.22981322113471947,0.0017916029772918234,0.16318754486349535,0.741564313986907,-0.025041320732267707,-0.42180780326796324,1
-0.9906090476149059,0.1048781179832663,0.32502098652538486,-0.18208490445787798,0.11934078546591768,-0.05811121976887593,-0.9717284256434113,0.25414959279698657,0.2916840034106494,0.4633023841543027,0
0.3556330735924602,-0.4081003328221444,0.9002313812301138,-0.5975518867317379,0.2582537221408797,0.20464749832047768,-0.20954099640391105,0.19855311822488939,0.249823477555983,-0.6093419149885985,0
-0.4599840536156703,0.8585833431395669,0.1231113806382161,-0.4589921530023078,-0.32592824996529524,-0.887372407594325,-0.23668046275123938,-0.10178533573673848,0.2749284336481954,0.00044996333555357733,0
0.47038804424518976,-0.46818874532641797,-0.7711440753998393,0.43107402844213366,-0.059293311775046154,0.2441852952148287,0.4829680592298506,0.7113023744845174,0.9806134946825077,-0.03611937933583398,0
0.9243770902348765,0.6562932264333898,0.15556222304682676,-0.5391805454083899,0.5308000850176305,-0.5924437222858848,-0.9026258443152105,0.4151930026701959,-0.2608482624739077,0.3888036406711202,1
-0.5024937129600839,0.970217358674264,0.20403732467308436,-0.8150013255118543,-1.3598396821613072,-0.5483008735463596,0.00824574349043227,-0.6108881673473859,-0.32638072467435647,-0.7294703652986627,0
0.1523146688356738,0.5667932910296116,0.08493897989846222,0.045412963518162604,-0.24069631202381664,0.6985326506568713,0.7488575136597817,0.2826336012682255,-0.8998855907333723,-0.5523450736028047,1
0.18408386254367803,0.03797984077286354,0.20356516554162407,-0.31427879012229487,-0.24354571585591175,0.44948369729403,0.25543741094620875,0.6570772169069744,-0.21460464832323867,0.6876127102234486,1
0.14450381158174674,-0.8678514722966562,-0.27706562354224284,0.7497457450693815,0.05291732180838934,-0.430254873554804,-0.8156097538267665,-0.1507361574308466,-0.12811634899771945,0.42883095506122604,0
-0.5538367347187634,-0.055172421657853965,-0.05529525140410364,-0.21621598928922234,0.5385187364737682,-0.11241328063507573,-0.2881209081134516,0.2873044586462864,-0.24491410942363342,0.3294010708457565,1
0.90549802303397,-0.12348810605659288,-0.2984585558915972,-0.11147959148518971,0.07608848779413317,-0.18706316013215293,-0.00672573467869484,0.40773598462003,0.20530089566002382,0.24048492501731175,0
-0.10574924276474529,-0.5944079176260095,-0.3177152193096336,0.426414884137184,0.3347811702545413,0.5022095961308124,-0.3631829160930511,-0.08622929834072852,0.3167669512302002,-0.3044075587085657,1
0.6928173449422557,-0.15282472657139112,-0.11306123488197811,0.9629028687297635,0.9758805061339069,0.6199702749136801,0.4692925681248841,-0.5096255747525648,0.25628111571306117,-0.1795582975329426,0
0.3989585506350086,-0.2844842318393226,-0.5292859488026839,-0.25450291929566,0.057832537023173286,-0.2736777871493332,-0.2753997128534201,0.3960207492114871,0.07205324256161591,0.11672903983115901,0
-0.4051260982897327,-0.6726314776967031,0.05593619844814918,-0.33785157168582547,-0.6852859589803442,0.15528235521023923,-0.2535183160627219,-1.005391134292939,-0.19628362898257623,-0.5461089706703117,1
0.6275956394049544,-0.11725171333502771,0.34932511715387765,0.26081261362017,0.2484465724192348,-0.3325208090793455,0.365775790931077,0.1598248915670365,-0.20492726921990975,-0.22666871606925845,0
-0.2069885183060307,-0.4744000873510219,0.4463540764368501,-0.23680202848182905,0.15182823676313914,0.5169784934063918,0.9546713127785543,0.8319365622188648,0.4504113821045149,-0.7529556757856936,1
0.7622063942223232,0.044124841364528766,-0.34452421470898564,-0.2740435937362678,0.8265749162826604,-0.34965897048604544,0.19308318854918458,0.050433531628655895,-0.467563604718772,0.19091200480969192,1
0.1625457452717174,-0.9296798805676116,0.19914804309874626,-0.6278874408707508,0.6114387235267049,-1.0432550144275938,-0.295378576454981,0.48598514693278777,-0.5966289167370196,0.175132959781015,0
0.7634707237097056,0.8124628395745683,-0.648180194137715,-0.04651207222211164,-1.1568865565861002,-0.42128585085650405,-0.7714607235771451,-0.2008818710632503,-0.20761569791082854,-0.33683208565456985,1
0.38506318015553176,0.6327286110397121,0.39895659828337277,-0.44343980193571886,0.3171933365945256,0.8146378849794308,0.06953207515234128,-0.42883510228769983,-0.6246692574307712,-0.3548925500597496,1
0.45050855963928105,0.10516266502100913,0.3523213603749455,0.07779536748444875,0.46839760812699444,0.385165439663606,0.07040532593911795,0.2367441308332311,0.9276231047102396,0.7078281130873401,1
0.002648763853404512,0.7036171655144863,-0.15137300845212662,0.49483972096794515,0.2929254029089678,0.5681940387698697,0.33580828601795487,-0.48708371752149504,-0.8098422826863503,0.28631350860254284,1
0.9121672694464478,0.9247901476216009,0.9513090991849156,-0.3878320539699853,-0.0940448690248251,-0.5178738630976064,0.58891475235283,-1.1525834275217604,-1.1318301505179043,0.18750995991007663,1
0.2879803984592748,-0.7789554118946789,-0.04117182339567606,-0.23981150753690325,-0.15054739326170685,0.2684939572281808,-0.20690199452483254,-0.5484624858665568,-0.46368146403648314,0.4441694309984213,0
-0.15228990288364064,0.2616636168196076,-0.26237097748111016,-0.6926387918835991,0.05108916347198537,0.2524973608900056,0.6644803737766117,0.10895169356083449,-0.32985562360483506,0.23700393363851485,0
0.2127864282558487,0.9959880018713172,0.36358743501021823,-0.01945265333190338,-0.022299696362786715,0.13006645246938384,-0.03492824912809212,0.12505695344156278,-0.5109566622134641,-0.5752188849092548,1
-0.961613603381333,0.9757783386670522,-0.4180556897503845,0.3211054716647129,0.12939878367030436,0.5201194821247793,-0.09334546105730497,-0.5718206979209248,0.572276767642279,-0.009383527769946462,0
-0.39685036665090134,0.2066459845814892,0.6417275181332627,0.2989732456960903,1.0943093394114185,-0.10988649285668117,0.4503619525445903,0.445682053176472,-0.277563172747225,-0.08624115855348045,0
0.3203470749853701,-0.7439582590983667,-0.7308691711083615,-0.7743980685013329,0.06328440076538748,0.3965035353487137,0.31901201674772744,0.17001229912982632,0.4315085765755457,-0.2948488978496624,0
-0.41984478557911187,0.16638566198105642,-0.13626637424387975,0.36876075670694086,0.21655936472446666,-0.10509440689838116,0.6603971930639573,-0.6460006255235637,-0.2593393436442962,-0.1416988872281262,0
0.23603085799768309,-0.9958707288511566,0.4082674398868852,0.0011925989576175812,-0.6307458733953075,0.25700208990803175,0.5437731577334473,0.3696522665665131,0.30957746080274445,-0.9371567483705341,0
-0.14246259810846773,-0.6021773306662808,-0.44994323837174216,0.24104030433610055,-0.027444092377194244,0.261278800999406,-0.6331713384814771,-0.03074738214244307,-0.6948905094481034,-0.9768392813097032,1
-0.7290518715550995,0.9122463191199199,0.1478895442534436,0.4212943982284902,0.1228082139508879,-0.016498240132333048,-0.7810071709146331,0.5030535335487736,-0.022022448687970635,0.9797810026028839,0
-0.40343534808793846,-0.33911885479431225,0.47115715413848336,-1.0025627133260742,0.37752484012794396,-0.6982676187865786,-0.37974774521453203,-0.12537833838007476,-0.04703122518130183,0.19878260780873308,1
0.13992982140252974,0.2767802115538971,-0.511427520402107,-0.5753460021283234,0.30030260086653804,-0.00662513396701333,0.08718652435076281,-1.09684167584733,-0.08856869165766178,-0.4453645915307479,1
0.18174552249634646,-0.4382810107355146,-0.46031318650843467,0.46096740211228876,-0.5478356144862562,-0.5464483031630151,-0.16550530170087294,0.2251444153236721,-0.4420073648740431,0.6170720178900307,0
0.1486504976991576,0.8956437742231791,0.7249237626806094,-0.4407235332342319,-0.12254087778842779,-0.38933773632880647,-0.8426910524356136,0.1515055252280787,0.3667974341146848,1.0059321315632808,1
0.30640163971426726,0.45711745989897357,-0.4487047518156685,0.6681175454063105,0.6711768456289766,0.09892665478357654,0.3010817447880319,0.4366365241503518,0.9870499741209497,0.2389042813082347,1
0.30420654000337777,-0.3406976848371748,-0.030068942751842607,-0.4330843995037361,0.15266037750624903,0.512082466386535,0.12230518066473597,-0.3899616244625015,0.04453810124828167,-0.06457674123005694,0
-0.1371631291320521,0.5835228423607417,0.13236937887785363,-0.830924183609125,0.2753943070513657,0.2977115783818615,0.2224267190932543,-0.0018814085725120126,-0.9029681313017108,-0.009661395985631704,0
0.793093191702126,-0.7836689510473247,0.5303574996710848,-0.4300644381462307,-0.9946347330806419,-0.7702789859353468,0.15701284591030157,0.18643800442621877,0.443146597310734,-0.02762949786482624,0
-0.26487625990420693,-0.21536211986908116,-0.7501641879892853,-0.40925207029683786,0.4094196862996739,0.07024795371973795,0.32491481733998934,0.21739440273051985,-0.10248027586514796,-0.08700341875401685,1
-0.12827014946874638,-0.5575637445368153,0.9285511348779298,0.20733713330461045,-0.0642937751581803,0.22770999546840476,0.11145290981213667,-1.0786781867472306,0.3250422571861572,0.9104696370448377,1
0.7838467100313442,0.3674528945520925,-0.390139934195032,0.7270178744195835,-0.12843484866595847,0.14673569882491114,0.535180008486587,-0.3600007156454046,0.6212469564092357,-0.6071086406796696,1
